Date,Time,Truth,Distance,St Dev,Successes,Attempts,RSSI(range),RTT(range),RSSI(scan),RTT(scan),Frequency,CenterFreq0,CenterFreq1,BW,Standard,BSSID,SSID,
2023-12-14,13-33-23.995,0.5,10.939,1.209,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-24.179,0.5,10.614,0.151,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-24.364,0.5,11.452,0.195,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-24.555,0.5,10.945,1.099,6,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-24.747,0.5,10.496,0.978,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-24.931,0.5,10.795,0.119,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-25.120,0.5,10.142,0.399,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-25.305,0.5,11.391,0.192,11,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-25.483,0.5,10.188,0.351,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-25.670,0.5,11.362,0.362,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-25.860,0.5,10.005,0.316,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-26.040,0.5,10.639,1.135,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-26.225,0.5,11.396,1.107,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-26.414,0.5,10.004,0.106,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-26.607,0.5,10.081,0.202,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-26.793,0.5,11.626,0.351,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-26.988,0.5,10.152,0.291,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-27.172,0.5,11.443,0.224,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-27.352,0.5,11.542,0.072,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-27.528,0.5,11.05,1.253,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-27.715,0.5,10.719,0.8,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-27.908,0.5,10.422,0.774,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-28.092,0.5,10.884,1.043,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-28.270,0.5,11.47,0.21,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-28.452,0.5,10.11,0.127,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-28.633,0.5,11.412,0.778,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-28.809,0.5,11.298,0.27,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-28.995,0.5,10.654,0.352,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-29.183,0.5,11.443,0.781,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-29.375,0.5,10.714,1.018,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-29.564,0.5,10.336,0.148,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-29.746,0.5,10.054,0.224,4,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-29.931,0.5,10.6,0.88,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-30.116,0.5,11.097,0.703,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-30.297,0.5,10.046,0.269,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-30.485,0.5,10.844,0.094,5,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-30.671,0.5,10.155,0.3,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-30.835,0.5,10.057,0.076,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-31.020,0.5,11.65,0.388,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,11-25-31.707,*,0,0,0,0,0,0,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-31.403,0.5,10.447,0.915,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-31.585,0.5,10.004,0.505,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-31.781,0.5,10.028,0.287,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-31.970,0.5,10.429,1.002,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-32.163,0.5,11.482,1.252,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-32.363,0.5,10.889,0,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-32.542,0.5,11.532,0.081,11,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-32.738,0.5,10.717,0.709,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-32.927,0.5,9.965,0.326,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-33.117,0.5,11.029,0.909,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-33.300,0.5,11.937,1.51,11,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-33.479,0.5,10.797,0.173,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-33.679,0.5,10.814,0.967,7,31,-83,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-33.867,0.5,11.314,1.17,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-34.051,0.5,10.041,0.148,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-34.237,0.5,10.553,0.978,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-34.415,0.5,10.588,1.079,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-34.608,0.5,11.152,0.79,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-34.798,0.5,10.524,0.106,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-34.990,0.5,11.487,0.51,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-35.175,0.5,9.937,0.219,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-35.369,0.5,10.959,0.948,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-35.562,0.5,10.363,1.038,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-35.743,0.5,10.843,0.144,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-35.926,0.5,9.856,0.148,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-36.117,0.5,11.112,0.674,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-36.304,0.5,10.405,0.999,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-36.486,0.5,10.82,0.715,7,31,-83,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-36.690,0.5,11.273,0.717,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-36.887,0.5,10.094,0.227,5,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-37.070,0.5,10.632,0.102,6,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-37.250,0.5,10.971,1.042,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-37.439,0.5,9.976,0.216,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-37.632,0.5,10.616,0.346,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-37.812,0.5,11.624,1.949,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-37.996,0.5,10.404,1.023,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-38.176,0.5,9.854,0,4,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-38.364,0.5,11.174,0.288,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-38.554,0.5,10.761,1.061,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-38.746,0.5,11.515,0.545,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-38.927,0.5,9.882,0.188,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-39.111,0.5,10.701,1.894,6,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-39.291,0.5,10.169,0.984,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-39.484,0.5,11.288,0.778,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-39.677,0.5,10.267,0.948,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-39.852,0.5,10.107,0.53,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-40.083,0.5,11.215,0.246,3,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-40.267,0.5,10.071,0.283,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-40.455,0.5,11.431,0.095,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-40.648,0.5,10.007,0.209,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-40.831,0.5,10.708,0.059,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-41.026,0.5,11.284,0.539,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-41.211,0.5,10.227,0.163,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-41.388,0.5,11.326,0.215,11,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-41.575,0.5,11.031,0.714,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-41.758,0.5,10.499,0.757,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-41.938,0.5,11.511,0.084,11,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-42.113,0.5,11.549,0.685,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-42.285,0.5,10.118,0.167,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-42.472,0.5,11.086,0.598,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-42.671,0.5,11.385,0.289,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-42.855,0.5,11.559,0.323,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-43.048,0.5,10.479,0.877,9,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-43.235,0.5,10.615,0.84,7,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-43.416,0.5,10.791,0.954,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-43.611,0.5,11.113,1.397,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-43.793,0.5,10.618,0.929,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-43.981,0.5,9.727,0.096,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-44.158,0.5,11.564,0.11,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-44.343,0.5,11.339,0,3,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-44.536,0.5,10.727,0.317,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-44.722,0.5,11.131,0.669,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-44.912,0.5,10.681,0.844,11,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-45.117,0.5,10.862,0.376,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-45.304,0.5,10.994,0.666,9,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-45.485,0.5,10.47,0.371,6,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-45.676,0.5,11.189,0.718,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-45.866,0.5,10.659,0.141,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-46.050,0.5,11.31,0.153,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-46.243,0.5,11.019,0.302,6,31,-83,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-46.423,0.5,11.482,0.435,10,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-46.604,0.5,10.176,1.109,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-46.775,0.5,10.756,1.153,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-46.974,0.5,10.269,0.891,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-47.156,0.5,11.349,0.512,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-47.341,0.5,9.739,0.243,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-47.519,0.5,10.597,0.909,8,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-47.702,0.5,10.968,2.048,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-47.893,0.5,10.28,0.589,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-48.074,0.5,10.107,0.168,6,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-48.252,0.5,10.767,0.239,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-48.432,0.5,11.561,0.41,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-48.615,0.5,10.573,0.113,10,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-48.811,0.5,10.478,0.918,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-48.998,0.5,10.006,0.168,9,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-49.191,0.5,11.114,0.632,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-49.375,0.5,10.067,0.183,5,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-49.553,0.5,11.322,0.193,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-49.744,0.5,11.417,0.408,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-49.942,0.5,10.474,0.615,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-50.124,0.5,10.47,0.767,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-50.316,0.5,10.25,0,6,31,-84,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-50.496,0.5,10.469,0.694,11,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-50.682,0.5,10.229,0.127,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-50.864,0.5,10.28,0.153,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-51.059,0.5,10.574,0.855,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-51.249,0.5,11.419,0.142,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-51.444,0.5,10.485,0.847,7,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-51.630,0.5,10.778,0.784,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-51.817,0.5,10.208,0.195,8,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-52.006,0.5,8.892,4.18,6,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-52.196,0.5,10.836,0.166,6,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-52.379,0.5,10.714,0.872,12,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-52.555,0.5,10.957,0.533,10,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-52.736,0.5,11.377,0.161,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-52.920,0.5,11.471,0.291,9,31,-85,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-53.101,0.5,11.495,0.139,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-53.292,0.5,10.296,0.787,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-53.479,0.5,10.201,0.199,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-53.673,0.5,10.018,0.126,10,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-53.856,0.5,10.554,0.141,7,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-54.038,0.5,11.368,0.211,5,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-54.226,0.5,11.364,1.722,9,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-54.407,0.5,10.029,0.288,8,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
2023-12-14,13-33-54.592,0.5,10.796,0.098,9,31,-86,1,-77,1,5745,5775,0,80,11ac,70:3a:cb:8d:fd:c5,"ayushidrawsablank",
