Date,Time,Truth,Distance,St Dev,Successes,Attempts,RSSI(range),RTT(range),RSSI(scan),RTT(scan),Frequency,CenterFreq0,CenterFreq1,BW,Standard,BSSID,SSID,
2023-12-14,13-22-37.040,0.5,0.451,0.06,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-37.235,0.5,1.051,0.09,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-37.426,0.5,1.835,0.119,9,31,-44,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-37.616,0.5,0.994,0.553,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-37.799,0.5,1.788,0.43,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-37.987,0.5,0.484,0.152,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-38.180,0.5,0.705,0.613,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-38.378,0.5,0.43,0,2,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-38.570,0.5,1.735,0.089,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-38.759,0.5,0.704,0.456,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-38.956,0.5,1.744,0.168,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-39.150,0.5,1.261,0.255,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-39.328,0.5,0.468,0.046,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-39.525,0.5,1.121,0.251,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-39.712,0.5,1.129,0.723,8,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-39.901,0.5,0.781,0.581,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-40.092,0.5,1.662,0.091,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-40.274,0.5,1.235,0.228,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-40.475,0.5,1.099,0.102,10,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-40.657,0.5,0.445,0.158,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-40.847,0.5,1.677,0.383,10,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-41.042,0.5,1.104,0.098,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-41.236,0.5,1.761,0.183,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-41.423,0.5,0.369,0.066,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-41.609,0.5,0.456,0.1,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-41.781,0.5,0.662,0.492,5,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-41.974,0.5,1.696,0.1,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-42.173,0.5,0.427,0.027,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-42.356,0.5,1.782,0.104,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-42.534,0.5,1.465,0.3,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-42.710,0.5,0.435,0.09,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-42.898,0.5,1.647,0.107,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-43.082,0.5,1.3,0.345,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-43.273,0.5,1.073,0.623,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-43.467,0.5,0.533,0,2,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-43.665,0.5,1.727,0.091,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-43.856,0.5,0.456,0.142,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-44.038,0.5,0.738,0.472,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-44.234,0.5,0.415,0.043,10,31,-45,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-44.419,0.5,1.868,0.365,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-44.603,0.5,0.452,0.067,6,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-44.791,0.5,1.129,0.733,5,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-44.971,0.5,1.687,0.105,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-45.142,0.5,1.765,0.147,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-45.324,0.5,0.949,0.741,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-45.516,0.5,0.627,0.246,10,31,-44,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-45.694,0.5,0.615,0.538,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-45.880,0.5,1.209,0.38,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,11-25-31.707,*,0,0,0,0,0,0,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-46.265,0.5,1.5,0.478,9,31,-43,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-46.450,0.5,1.664,0.099,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-46.645,0.5,0.483,0.05,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-46.826,0.5,0.554,0.373,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-47.017,0.5,1.735,0.06,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-47.203,0.5,0.691,0.456,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-47.385,0.5,1.251,0.191,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-47.573,0.5,1.608,0.053,7,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-47.767,0.5,0.435,0.104,10,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-47.957,0.5,1.015,0.085,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-48.144,0.5,1.72,0.137,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-48.332,0.5,1.262,0.351,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-48.530,0.5,1.482,0.379,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-48.721,0.5,0.715,0.44,13,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-48.894,0.5,0.918,0.645,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-49.075,0.5,0.482,0.127,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-49.268,0.5,0.893,0.532,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-49.463,0.5,1.492,0.436,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-49.646,0.5,1.135,0.213,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-49.839,0.5,0.657,0.452,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-50.032,0.5,0.516,0.079,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-50.231,0.5,0.461,0.05,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-50.413,0.5,0.435,0.074,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-50.603,0.5,1.26,0.236,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-50.782,0.5,0.422,0.059,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-50.973,0.5,1.709,0.105,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-51.162,0.5,0.728,0.5,9,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-51.351,0.5,0.68,0.513,9,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-51.537,0.5,1.694,0.131,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-51.733,0.5,1.724,0.168,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-51.909,0.5,1.222,0.347,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-52.106,0.5,1.639,0.113,10,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-52.296,0.5,1.082,0.096,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-52.488,0.5,0.41,0.084,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-52.672,0.5,1.086,0.063,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-52.866,0.5,1.894,0.176,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-53.062,0.5,0.464,0.095,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,11-25-31.707,*,0,0,0,0,0,0,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-53.447,0.5,0.893,0.648,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-53.642,0.5,0.62,0.482,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-53.825,0.5,1.696,0.117,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-54.024,0.5,1.078,0.109,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-54.225,0.5,1.021,0.113,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-54.455,0.5,0.437,0.04,10,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-54.648,0.5,1.087,0.069,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-54.839,0.5,0.434,0.105,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-55.031,0.5,0.89,0.641,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-55.224,0.5,1.643,0.092,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-55.421,0.5,1.09,0.621,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-55.607,0.5,1.708,0.127,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-55.798,0.5,1.017,0.671,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-55.999,0.5,1.196,0.167,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-56.182,0.5,1.28,0.342,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-56.371,0.5,0.521,0.268,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-56.568,0.5,0.513,0.271,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-56.752,0.5,0.722,0.547,7,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-56.943,0.5,1.778,0.159,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-57.130,0.5,1.693,0.284,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-57.325,0.5,0.975,0.689,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-57.529,0.5,1.121,0.109,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-57.711,0.5,0.778,0.435,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-57.895,0.5,0.688,0.546,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-58.077,0.5,0.679,0.558,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,11-25-31.707,*,0,0,0,0,0,0,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-58.458,0.5,0.462,0.168,9,31,-45,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-58.652,0.5,0.511,0.123,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-58.828,0.5,1.695,0.082,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-59.004,0.5,1.474,0.355,9,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-59.189,0.5,0.937,0.696,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-59.373,0.5,0.867,0.645,9,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-59.566,0.5,0.718,0.647,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-59.764,0.5,0.906,0.659,8,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-22-59.947,0.5,1.767,0.089,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-00.111,0.5,0.459,0.101,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-00.301,0.5,0.553,0.454,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-00.488,0.5,0.672,0.425,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-00.675,0.5,1.018,0.117,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-00.867,0.5,0.852,0.61,7,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-01.058,0.5,1.661,0.147,10,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-01.251,0.5,1.74,0.142,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-01.431,0.5,1.695,0.101,11,31,-45,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-01.624,0.5,0.886,0.626,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-01.814,0.5,0.438,0.088,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-02.014,0.5,0.687,0.489,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-02.209,0.5,1.011,0.619,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-02.406,0.5,0.912,0.736,7,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-02.595,0.5,1.734,0.152,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-02.786,0.5,0.745,0.625,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,11-25-31.707,*,0,0,0,0,0,0,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-03.150,0.5,1.08,0.079,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-03.341,0.5,1.056,0.078,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-03.524,0.5,1.079,0.093,13,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-03.709,0.5,0.643,0.586,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-03.903,0.5,0.657,0.467,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-04.088,0.5,0.804,0.647,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-04.273,0.5,1.078,0.667,12,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-04.454,0.5,1.708,0.135,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-04.646,0.5,0.674,0.538,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-04.831,0.5,0.543,0.079,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-05.023,0.5,1.091,0.206,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-05.211,0.5,0.513,0.087,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-05.399,0.5,0.73,0.451,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-05.592,0.5,1.32,0.306,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-05.773,0.5,1.657,0.1,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-05.962,0.5,1.137,0.218,11,31,-47,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-06.145,0.5,0.451,0.093,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-06.336,0.5,1.705,0.16,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-06.527,0.5,0.814,0.42,8,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-06.717,0.5,0.456,0.056,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-06.911,0.5,0.684,0.57,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-07.090,0.5,1.031,0.09,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-07.275,0.5,0.438,0.072,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-07.460,0.5,1.767,0.1,9,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-07.654,0.5,0.442,0.2,10,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-07.844,0.5,0.857,0.617,11,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,13-23-08.029,0.5,0.461,0.067,12,31,-46,1,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,11-25-31.707,*,0,0,0,0,0,0,-46,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
