Date,Time,Truth,Distance,St Dev,Successes,Attempts,RSSI(range),RTT(range),RSSI(scan),RTT(scan),Frequency,CenterFreq0,CenterFreq1,BW,Standard,BSSID,SSID,
2023-12-14,09-22-29.271,0.5,2.474,0.484,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-29.442,0.5,2.381,0.032,12,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-29.611,0.5,2.218,0.098,7,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.174,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-29.980,0.5,2.765,0.452,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-30.148,0.5,2.488,0.034,7,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-30.320,0.5,2.534,0.05,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-30.497,0.5,2.701,0.474,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-30.671,0.5,2.483,0.108,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-30.841,0.5,2.588,0.383,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-31.017,0.5,2.595,0.258,11,31,-52,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-31.200,0.5,2.475,0.066,9,31,-53,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-31.375,0.5,2.9,0.043,11,31,-54,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-31.545,0.5,3.175,0.078,9,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-31.717,0.5,3.553,0.516,11,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-31.888,0.5,3.066,0.073,11,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-32.059,0.5,2.747,0.386,13,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-32.230,0.5,2.584,0.462,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-32.411,0.5,2.389,0.158,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-32.588,0.5,2.54,0.139,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-32.763,0.5,2.763,0.333,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-32.937,0.5,2.617,0.188,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-33.108,0.5,2.707,0.17,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-33.281,0.5,2.915,0.411,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-33.457,0.5,2.555,0.16,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-33.624,0.5,2.554,0.126,10,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-33.801,0.5,2.646,0.246,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-33.970,0.5,2.618,0.082,8,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-34.138,0.5,2.372,0.187,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-34.317,0.5,2.298,0.052,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-34.492,0.5,2.435,0.537,14,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-34.659,0.5,2.702,0.751,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-34.825,0.5,2.461,0.194,10,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-35.000,0.5,2.774,0.142,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-35.165,0.5,2.289,0.624,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-35.328,0.5,2.674,0.642,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-35.506,0.5,2.901,0.348,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-35.677,0.5,2.781,0.415,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-35.842,0.5,2.561,0.371,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-36.010,0.5,2.43,0.145,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-36.168,0.5,2.429,0.076,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-36.352,0.5,2.456,0.132,9,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-36.529,0.5,2.355,0.068,5,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-36.701,0.5,2.323,0.169,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-36.866,0.5,2.412,0.135,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-37.044,0.5,2.485,0.136,7,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-37.197,0.5,2.605,0.398,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-37.378,0.5,2.42,0.265,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-37.557,0.5,2.16,0.14,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-37.737,0.5,2.397,0.062,8,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-37.901,0.5,2.481,0.105,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-38.083,0.5,2.665,0.174,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-38.246,0.5,2.539,0.158,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-38.415,0.5,2.631,0.299,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-38.596,0.5,2.596,0.118,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-38.774,0.5,2.71,0.326,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-38.941,0.5,2.614,0.298,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-39.113,0.5,2.503,0.055,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-39.297,0.5,2.818,0.228,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-39.475,0.5,2.782,0.446,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-39.644,0.5,2.701,0.132,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-39.824,0.5,2.684,0.033,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-40.005,0.5,2.698,0.147,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-40.167,0.5,2.834,0.183,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-40.343,0.5,2.872,0.557,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-40.512,0.5,2.588,0.302,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-40.668,0.5,2.727,0.572,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-40.848,0.5,2.684,0.738,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-41.016,0.5,2.643,0.516,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-41.182,0.5,2.306,0.052,4,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-41.359,0.5,2.838,0.842,9,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-41.541,0.5,3.063,0.725,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-41.716,0.5,2.479,0.478,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.174,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-42.076,0.5,3.045,0.874,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-42.243,0.5,2.533,0.038,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-42.421,0.5,2.628,0.738,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-42.599,0.5,2.321,0.169,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-42.770,0.5,2.391,0.101,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-42.940,0.5,2.241,0.054,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-43.114,0.5,3.218,1.061,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-43.285,0.5,2.29,0.167,8,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-43.444,0.5,2.467,0.126,6,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-43.619,0.5,2.619,0.754,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-43.793,0.5,2.231,0.047,7,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-43.964,0.5,2.337,0.179,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-44.133,0.5,2.612,0.831,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-44.308,0.5,2.245,0.118,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-44.485,0.5,2.573,0.82,14,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-44.661,0.5,2.583,0.74,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-44.844,0.5,2.322,0.048,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-45.025,0.5,2.931,0.921,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-45.197,0.5,2.751,0.763,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-45.371,0.5,3.176,1.043,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-45.540,0.5,2.528,0.781,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-45.711,0.5,2.313,0.102,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-45.873,0.5,2.592,0.571,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-46.051,0.5,2.748,0.535,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-46.216,0.5,2.468,0.073,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-46.397,0.5,3.024,0.553,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-46.562,0.5,2.701,0.349,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-46.741,0.5,2.359,0.078,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-46.913,0.5,2.567,0.442,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-47.093,0.5,2.37,0.066,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-47.256,0.5,2.863,0.62,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-47.421,0.5,2.366,0.129,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-47.598,0.5,2.339,0.074,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-47.782,0.5,2.635,0.484,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-47.964,0.5,2.868,0.61,7,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-48.128,0.5,2.299,0.048,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-48.302,0.5,2.67,0.671,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-48.475,0.5,2.523,0.497,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-48.652,0.5,2.744,0.439,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-48.824,0.5,2.555,0.533,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-48.989,0.5,2.558,0.138,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-49.165,0.5,2.537,0.037,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-49.341,0.5,2.494,0.112,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-49.518,0.5,2.588,0.087,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-49.692,0.5,2.771,0.625,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-49.868,0.5,2.393,0.099,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-50.040,0.5,2.619,0.529,10,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-50.211,0.5,2.504,0.144,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-50.385,0.5,2.456,0.072,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-50.567,0.5,2.575,0.14,7,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-50.743,0.5,2.693,0.097,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-50.915,0.5,2.988,0.441,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-51.090,0.5,2.706,0.122,7,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.174,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-51.439,0.5,3.159,0.494,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-51.611,0.5,2.9,0.494,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-51.787,0.5,2.674,0.057,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-51.960,0.5,2.844,0.59,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-52.131,0.5,3.023,0.604,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-52.306,0.5,2.932,0.588,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-52.469,0.5,2.882,0.495,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-52.641,0.5,2.938,0.371,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-52.812,0.5,2.945,0.443,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.174,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-53.164,0.5,2.748,0.482,14,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-53.338,0.5,2.616,0.123,6,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-53.513,0.5,2.711,0.081,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-53.672,0.5,2.762,0.078,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-53.848,0.5,2.758,0.096,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-54.022,0.5,2.727,0.043,12,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-54.196,0.5,3.2,0.546,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-54.368,0.5,2.574,0.069,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-54.536,0.5,2.743,0.082,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-54.702,0.5,2.942,0.115,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-54.876,0.5,2.746,0.052,12,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-55.041,0.5,3.093,0.431,12,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-55.214,0.5,3.062,0.473,12,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-55.394,0.5,2.707,0.089,11,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.174,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-55.749,0.5,2.795,0.061,11,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-55.924,0.5,2.915,0.062,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-56.092,0.5,3.025,0.396,13,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-56.264,0.5,3.135,0.184,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-56.437,0.5,3.128,0.312,12,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-56.621,0.5,2.836,0.073,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-56.797,0.5,2.969,0.263,13,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-56.961,0.5,2.817,0.108,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-57.137,0.5,2.958,0.088,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-57.308,0.5,3.178,0.152,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-57.489,0.5,3.204,0.465,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-57.651,0.5,2.952,0.132,9,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
